502,Songshan Feng Tian Temple 松山奉天宮,"Commonly known as “The Temple of Heaven”, the Temple enshrines the Heavenly Emperor as its main deity. It is situated at Fude Street, by the foot of Tiger Mountain of the “Four Beasts Mountains”. It originates from first the year of Tongzhi reign (1862). At that time, an ancestor from Tangshan came to Taiwan alone, and resided in the cave of Tiger Mountain. He hung a red silk writing that read, “The Heavenly Emperor and various deities” by the walls of the cave entrance, and set up an incense burner on the rock to worship it. However, the cave was damaged during the Japanese colonial period. In 1954, people rebuilt a temple with bamboo at the same location to pay tribute to the Heavenly Emperor. In 1959, it was officially named “Songshan Feng Tian Temple”. From 1967 to 1977, it continued to expand, where the main hall was renovated, and a pilgrim building and library were built. With a floor area of more than 3,300m2, the place is able to accommodate more than a thousand pilgrims. From here, one can overlook The Presidential Office Building, Dr. Sun Yat-Sen Memorial Hall, CKS Memorial Hall, The Grand Hotel, International Trade Building, Grand Hyatt Taipei and City Hall, and is an excellent place of worship and enjoying the scenery.",", Xinyi Dist., Taipei City Taiwan, R.O.C",Houshanpi,https://www.travel.taipei/en/attraction/details/687,
503,Liang Shi-Qiu's Residence 梁實秋故居,"The Former Residence of Liang Shi-Qiu on Yunhe Street in Taipei City is a one-story, 81-ping (i.e., 267m2), classic wooden structure. After its inauguration in 1933 as the dormitory for Category-3 high-ranking officials in the Japanese colonial period, the house was taken over in 1951 by the National Taiwan Normal University (NTNU) to accommodate the teaching staff of the school’s Department of Economic Management. Liang moved into the house when he was appointed the Head of NTNU’s Department of English in 1952. Considering Liang’s far-reaching influence as a great educator, editor of English-Chinese dictionaries and high school English textbooks, his former residence was therefore listed among Taipei City’s cultural assets in 2003 to commemorate his standing as a paragon teacher.
Open 2PM-5PM on the last Friday of each month","No. 11, Yunhe St, Da'an Dist., Taipei City Taiwan, R.O.C",Taipower Building,https://www.travel.taipei/en/attraction/details/595,
504,The Installation Art Project: ‘Image of Ximen’ 「西門印象」裝置藝術,"An Interesting and Interactive Installation that Evokes Memories of the Baocheng Gate
 
 As its official Chinese name “Baocheng Gate” (寶成門) suggests, the supposedly wealth-attracting West Gate (a.k.a. “Ximen”) was a two-tier pagoda with up-tilted eaves. It was also the only one of Taipei’s five century-old citadel gateways that was demolished over time, in the early Japanese colonial period, to be precise. In an effort to reproduce the memories of the Baocheng Gate and mark the 130th Anniversary of Taipei City Walls, an installation project entitled “Impression of Ximen” was erected behind MRT Ximen Station (Exit 4) this year.
 
 By geometrically deconstructing and then reconstructing Baocheng Gate, the designer of “Impression of Ximen” combined multiple frameworks and materials of varying heights and colors to provide a fresh insight into this historically glamorous neighborhood, and eventually bridge the gap between old and new.
 
 This gateway-themed, visually intriguing project impresses people walking through or past it, not only with a unique 360-degree interplay of light and shadow, but also with fun-filled interactions achieved through an “out-of-the-box” design concept that makes art a part of everyday life.
 
 Besides the historic gateway-inspired terra cotta and gray color combination, “Impression of Ximen” features kiln-fired granite pavement that echoes the masonry wall’s grain pattern, an acrylic-encased lighting solution that lends a soft luster to the nightscape, and a shaded seating area for pedestrians. A vision of light right across from Exit 6 of the ever-crowded MRT Ximen Station, this see-through structure engages passersby in a dialogue that would hopefully bring prosperity to Ximending and Taipei’s west end alike.
  
Open Space","At the intersection of Sec. 1, Zhonghua Rd. and Hengyang Rd. (behind Exit 4, MRT Ximen Station), Wanhua Dist., Taipei City Taiwan, R.O.C",Ximen,https://www.travel.taipei/en/attraction/details/637,
505,Pingxi Old Street 平溪老街,,"Pingxi Street, Pingxi Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/650,
506,Cherry Blossom Tunnel at Fuxing 3rd Road 復興三路櫻花隧道,,"Fuxing 3rd Road (Beside Baigong Villa), Beitou Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/700,
507,Fort Santo Domingo 淡水紅毛城,,"No. 1 Lane 28 Zhongjheng Road, Tamsui Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/660,
508,Sanxia Old Street 三峽老街,,"Minquan Road, Sanxia Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/646,
509,Dadaocheng Theater 大稻埕戲苑,"Located on the 8th and 9th floors of Yongle Market, Dadaocheng Theater is one of the most notable branches of Taipei Cultural Center. Originally a garden before 1908, it was renovated into a market during the Japanese colonial era. In the old days, the market gathered close to a thousand textile shops, making it the largest textile center in Taiwan. Dadaocheng is also the incubator of traditional Taiwanese operas were nurtured, hence its name “Cave of Theatrical Plays”. Dadaocheng Theater is a great venue for performances, promotional events, and preservation of traditional operas. The theater on the 9th floor accommodates various types of traditional operas, such as Taiwanese folk opera, Beijing opera, Nanguan (南管), Beiguan (北管), Hakka drama, Quyi (曲藝; the art of ballad singing and storytelling), etc. The 8th floor offers regular puppet plays, Nanguan and Quyi performances, while the first floor offers “Play in Play” (遊於戲) arts and cultural activities. During spring and autumn, the theater offers cultural and art workshops on traditional operas, tea making, cloth arts, etc., as well as free arts and cultural seminars, and films of traditional operas. The exhibition gallery on the 8th floor features a permanent exhibition of puppet theaters as well as other special temporary exhibitions. Reservation for guided tour is available for groups of more than 10 people. The leasing of rehearsal rooms and multifunctional presentation rooms are also available to arts and cultural groups. In addition, plans are underway for promotional performance of traditional operas on school campuses, educational courses for arts inheritance, as well as training and performance for youth folk opera groups, as an effort to systematically pass on the art of traditional opera and cultivate young talents.
Every Tuesday to Saturday
Every Sunday
(Closed on national holidays, Chinese New Year, Dragon Boat Festival and election day)","8th and 9th floors, No. 21 Sec. 1 Dihua Street, Datong Dist., Taipei City Taiwan, R.O.C",Beimen,https://www.travel.taipei/en/attraction/details/639,
510,Shihfen Old Street 十分老街,,"Shihfen Street, Pingxi Dist., New Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/645,
511,Yongkang Street Area 永康街區,"Yongkang Street is the origin of Taipei alley culture. Without doubt, it is the crème de la crème in terms of gourmet cuisine. Originally earning fame for its traditional cuisine, such as Din Tai Fung's Taiwanese dumplings and the Shou-Lan Gourmet; the 20-plus year-old Hui-Liu Restaurant is representative of the new healthy-eating fashion that combines tea and vegetarian cuisine, with a brilliant interior design and classical music in the background, portraying a sense of style and leisure. Another favorite of scholars is the Yeh Tang Tea Culture Research Institute, a place with an emphasis on traditional Taiwanese tea culture, as well as the contemporary cafes and tea stores along the alleys of Yongkang, Qingtian and Longquan. Each shop is run in the unique style of its owner, who is always glad to chat and share with customers the beauty that is called “life”.","Yongkang St., Da'an Dist., Taipei City Taiwan, R.O.C",Technology Building,https://www.travel.taipei/en/attraction/details/1696,
